id,key,self,resolutiondate,created,resolutiontime,timespent,commentlength
'13285717', 'JENA-1842', 'https://issues.apache.org/jira/rest/api/2/issue/13285717',2020-02-17T17:00:13.000+0000, '2020-02-17T09:00:13.000+0000',0.3333333333333333,1200,310
'13236871', 'NIFIREG-276', 'https://issues.apache.org/jira/rest/api/2/issue/13236871',2019-05-31T17:31:05.000+0000, '2019-05-31T14:19:05.000+0000',0.13333333333333333,2400,834
'13258545', 'JUNEAU-158', 'https://issues.apache.org/jira/rest/api/2/issue/13258545',2019-09-27T03:17:06.000+0000, '2019-09-24T12:53:06.000+0000',2.6,2400,685
'13426456', 'JAMES-3712', 'https://issues.apache.org/jira/rest/api/2/issue/13426456',2022-02-03T21:56:50.000+0000, '2022-02-03T15:32:50.000+0000',0.26666666666666666,600,1057
'13063347', 'ASTERIXDB-1881', 'https://issues.apache.org/jira/rest/api/2/issue/13063347',2017-04-13T16:00:10.000+0000, '2017-04-12T00:00:10.000+0000',1.6666666666666667,3600,331
'13289363', 'YUNIKORN-9', 'https://issues.apache.org/jira/rest/api/2/issue/13289363',2020-03-04T01:21:49.000+0000, '2020-03-04T01:21:49.000+0000',0.0,600,882
'13380459', 'MAPREDUCE-7348', 'https://issues.apache.org/jira/rest/api/2/issue/13380459',2021-05-26T04:27:04.000+0000, '2021-05-26T04:27:04.000+0000',0.0,2400,1435
'13309043', 'SLING-9498', 'https://issues.apache.org/jira/rest/api/2/issue/13309043',2020-06-02T23:57:34.000+0000, '2020-06-02T20:45:34.000+0000',0.13333333333333333,3600,1641
'13229930', 'MRESOLVER-88', 'https://issues.apache.org/jira/rest/api/2/issue/13229930',2019-04-27T16:07:33.000+0000, '2019-04-24T17:43:33.000+0000',2.933333333333333,1200,192
'13244099', 'BCEL-323', 'https://issues.apache.org/jira/rest/api/2/issue/13244099',2019-07-10T12:38:12.000+0000, '2019-07-10T12:38:12.000+0000',0.0,1200,3278
'13177694', 'DATAFU-148', 'https://issues.apache.org/jira/rest/api/2/issue/13177694',2018-08-31T10:01:47.000+0000, '2018-08-08T14:49:47.000+0000',22.8,2400,80
'13222920', 'UIMA-6012', 'https://issues.apache.org/jira/rest/api/2/issue/13222920',2019-03-20T18:53:28.000+0000, '2019-03-20T18:53:28.000+0000',0.0,1200,1118
'13299347', 'AXIOM-502', 'https://issues.apache.org/jira/rest/api/2/issue/13299347',2020-04-18T08:47:14.000+0000, '2020-04-18T08:47:14.000+0000',0.0,1200,801
'13246099', 'NUMBERS-132', 'https://issues.apache.org/jira/rest/api/2/issue/13246099',2019-07-21T06:24:06.000+0000, '2019-07-20T00:00:06.000+0000',1.2666666666666666,1800,832
'13318494', 'WW-5084', 'https://issues.apache.org/jira/rest/api/2/issue/13318494',2020-08-01T13:17:21.000+0000, '2020-07-21T13:17:21.000+0000',11.0,18600,801
'13167963', 'CB-14166', 'https://issues.apache.org/jira/rest/api/2/issue/13167963',2018-07-12T17:50:14.000+0000, '2018-06-25T05:02:14.000+0000',17.533333333333335,600,633
'13282893', 'LUCENE-9201', 'https://issues.apache.org/jira/rest/api/2/issue/13282893',2020-02-09T03:43:46.000+0000, '2020-02-03T03:43:46.000+0000',6.0,16200,208
'13154700', 'VFS-662', 'https://issues.apache.org/jira/rest/api/2/issue/13154700',2018-05-18T21:20:55.000+0000, '2018-04-24T05:20:55.000+0000',24.666666666666668,1800,1080
'13389730', 'CSV-284', 'https://issues.apache.org/jira/rest/api/2/issue/13389730',2021-07-15T01:14:48.000+0000, '2021-07-15T01:14:48.000+0000',0.0,3000,887
'13290485', 'PHOENIX-5761', 'https://issues.apache.org/jira/rest/api/2/issue/13290485',2020-03-09T12:20:47.000+0000, '2020-03-09T09:08:47.000+0000',0.13333333333333333,1200,530
'13239807', 'DOXIASITETOOLS-207', 'https://issues.apache.org/jira/rest/api/2/issue/13239807',2019-06-16T16:12:42.000+0000, '2019-06-16T16:12:42.000+0000',0.0,1200,884
'13409699', 'SM-4934', 'https://issues.apache.org/jira/rest/api/2/issue/13409699',2021-11-02T15:35:25.000+0000, '2021-11-02T15:35:25.000+0000',0.0,2400,1501
'13258215', 'JDKIM-44', 'https://issues.apache.org/jira/rest/api/2/issue/13258215',2019-09-23T15:17:56.000+0000, '2019-09-23T04:05:56.000+0000',0.4666666666666667,1200,659
'13186113', 'HELIX-752', 'https://issues.apache.org/jira/rest/api/2/issue/13186113',2018-09-30T11:25:32.000+0000, '2018-09-19T17:49:32.000+0000',10.733333333333333,600,116
'13094185', 'REEF-1864', 'https://issues.apache.org/jira/rest/api/2/issue/13094185',2017-08-15T23:02:46.000+0000, '2017-08-11T19:50:46.000+0000',4.133333333333334,1209600,261
'13290303', 'ROL-2161', 'https://issues.apache.org/jira/rest/api/2/issue/13290303',2020-03-08T03:19:51.000+0000, '2020-03-07T14:31:51.000+0000',0.5333333333333333,1200,193
'13112946', 'POLYGENE-276', 'https://issues.apache.org/jira/rest/api/2/issue/13112946',2017-10-30T05:52:38.000+0000, '2017-10-30T05:52:38.000+0000',0.0,7200,1293
'13112801', 'OFBIZ-9908', 'https://issues.apache.org/jira/rest/api/2/issue/13112801',2017-12-02T15:58:04.000+0000, '2017-10-28T11:10:04.000+0000',35.2,259200,462
'13056145', 'STORM-2414', 'https://issues.apache.org/jira/rest/api/2/issue/13056145',2017-03-15T09:35:31.000+0000, '2017-03-15T01:35:31.000+0000',0.3333333333333333,19200,416
'13372082', 'LIMINAL-72', 'https://issues.apache.org/jira/rest/api/2/issue/13372082',2021-04-13T22:50:06.000+0000, '2021-04-13T16:26:06.000+0000',0.26666666666666666,600,509
'13232750', 'ISIS-2117', 'https://issues.apache.org/jira/rest/api/2/issue/13232750',2019-05-10T23:22:56.000+0000, '2019-05-10T21:46:56.000+0000',0.06666666666666667,1200,1225
'13215048', 'BIGTOP-3159', 'https://issues.apache.org/jira/rest/api/2/issue/13215048',2019-02-12T04:01:37.000+0000, '2019-02-11T16:49:37.000+0000',0.4666666666666667,600,300
'13252827', 'SINGA-484', 'https://issues.apache.org/jira/rest/api/2/issue/13252827',2019-08-29T09:50:53.000+0000, '2019-08-24T19:26:53.000+0000',4.6,2400,510
'13111203', 'MRESOLVER-33', 'https://issues.apache.org/jira/rest/api/2/issue/13111203',2017-11-30T16:52:43.000+0000, '2017-10-22T02:28:43.000+0000',39.6,1200,559
'13289343', 'EMAIL-190', 'https://issues.apache.org/jira/rest/api/2/issue/13289343',2020-03-04T01:02:09.000+0000, '2020-03-03T21:50:09.000+0000',0.13333333333333333,1200,2902
'13315157', 'MINIFICPP-1280', 'https://issues.apache.org/jira/rest/api/2/issue/13315157',2020-07-06T12:51:23.000+0000, '2020-07-06T12:51:23.000+0000',0.0,2400,978
'13379261', 'NETBEANS-5693', 'https://issues.apache.org/jira/rest/api/2/issue/13379261',2021-05-19T14:44:39.000+0000, '2021-05-19T09:56:39.000+0000',0.2,5400,1171
'13061702', 'CARBONDATA-865', 'https://issues.apache.org/jira/rest/api/2/issue/13061702',2017-04-05T11:34:24.000+0000, '2017-04-05T11:34:24.000+0000',0.0,3600,2182
'13265477', 'TRAINING-26', 'https://issues.apache.org/jira/rest/api/2/issue/13265477',2019-11-04T03:52:11.000+0000, '2019-10-31T08:40:11.000+0000',3.8,1200,116
'13250562', 'ROL-2148', 'https://issues.apache.org/jira/rest/api/2/issue/13250562',2019-08-13T14:05:40.000+0000, '2019-08-13T14:05:40.000+0000',0.0,4800,1521
'13299520', 'BATCHEE-140', 'https://issues.apache.org/jira/rest/api/2/issue/13299520',2020-04-19T19:51:20.000+0000, '2020-04-19T19:51:20.000+0000',0.0,600,866
'13435776', 'TOMEE-3876', 'https://issues.apache.org/jira/rest/api/2/issue/13435776',2022-03-25T10:31:11.000+0000, '2022-03-25T10:31:11.000+0000',0.0,2400,958
'13245768', 'AMQ-7244', 'https://issues.apache.org/jira/rest/api/2/issue/13245768',2019-07-19T18:22:27.000+0000, '2019-07-18T11:58:27.000+0000',1.2666666666666666,3600,82
'13294160', 'TOBAGO-2023', 'https://issues.apache.org/jira/rest/api/2/issue/13294160',2020-03-26T10:06:15.000+0000, '2020-03-26T10:06:15.000+0000',0.0,1200,1410
'13269690', 'DAEMON-414', 'https://issues.apache.org/jira/rest/api/2/issue/13269690',2019-11-20T23:10:17.000+0000, '2019-11-20T23:10:17.000+0000',0.0,1200,1400
'13228247', 'XMLBEANS-540', 'https://issues.apache.org/jira/rest/api/2/issue/13228247',2019-04-16T08:59:03.000+0000, '2019-04-16T05:47:03.000+0000',0.13333333333333333,600,1369
'13211468', 'GEOMETRY-38', 'https://issues.apache.org/jira/rest/api/2/issue/13211468',2019-01-24T08:23:48.000+0000, '2019-01-24T06:47:48.000+0000',0.06666666666666667,2400,966
'13215004', 'CAMEL-13179', 'https://issues.apache.org/jira/rest/api/2/issue/13215004',2019-02-11T15:35:58.000+0000, '2019-02-11T13:59:58.000+0000',0.06666666666666667,1200,2597
'13179728', 'AMBARI-24503', 'https://issues.apache.org/jira/rest/api/2/issue/13179728',2018-08-18T08:51:37.000+0000, '2018-08-18T05:39:37.000+0000',0.13333333333333333,3600,1316
'13233057', 'TWILL-265', 'https://issues.apache.org/jira/rest/api/2/issue/13233057',2019-05-30T16:00:58.000+0000, '2019-05-13T20:48:58.000+0000',16.8,3000,78
'12806196', 'MRELEASE-229', 'https://issues.apache.org/jira/rest/api/2/issue/12806196',2008-03-05T12:20:31.000+0000, '2007-05-04T05:56:31.000+0000',306.26666666666665,600,110
'13215995', 'MJDEPS-23', 'https://issues.apache.org/jira/rest/api/2/issue/13215995',2019-02-22T08:12:05.000+0000, '2019-02-15T14:36:05.000+0000',6.733333333333333,2400,139
'12810430', 'SUREFIRE-1004', 'https://issues.apache.org/jira/rest/api/2/issue/12810430',2013-10-28T22:08:52.000+0000, '2013-06-11T14:08:52.000+0000',139.33333333333334,1200,179
'12425707', 'VFS-257', 'https://issues.apache.org/jira/rest/api/2/issue/12425707',2010-02-27T22:43:13.000+0000, '2009-05-18T06:43:13.000+0000',285.6666666666667,600,789
'13181133', 'VALIDATOR-447', 'https://issues.apache.org/jira/rest/api/2/issue/13181133',2018-10-09T09:48:53.000+0000, '2018-08-25T16:12:53.000+0000',44.733333333333334,600,716
'13217582', 'MSCMPUB-41', 'https://issues.apache.org/jira/rest/api/2/issue/13217582',2019-03-05T11:21:06.000+0000, '2019-02-23T09:45:06.000+0000',10.066666666666666,1200,382
'13232216', 'SQOOP-3438', 'https://issues.apache.org/jira/rest/api/2/issue/13232216',2019-05-10T08:27:16.000+0000, '2019-05-08T13:15:16.000+0000',1.8,12000,129
'13097819', 'TAMAYA-277', 'https://issues.apache.org/jira/rest/api/2/issue/13097819',2017-10-07T00:51:10.000+0000, '2017-08-27T08:51:10.000+0000',40.666666666666664,28800,160
'12948244', 'EDGENT-17', 'https://issues.apache.org/jira/rest/api/2/issue/12948244',2016-03-09T01:51:02.000+0000, '2016-03-09T01:51:02.000+0000',0.0,14400,907
'13258675', 'HUDI-275', 'https://issues.apache.org/jira/rest/api/2/issue/13258675',2019-09-27T12:15:30.000+0000, '2019-09-25T02:39:30.000+0000',2.4,1200,87
'13187162', 'USERGRID-1348', 'https://issues.apache.org/jira/rest/api/2/issue/13187162',2018-09-25T00:07:26.000+0000, '2018-09-25T00:07:26.000+0000',0.0,1800,414
'13232536', 'MAHOUT-2067', 'https://issues.apache.org/jira/rest/api/2/issue/13232536',2019-05-10T16:26:51.000+0000, '2019-05-09T21:14:51.000+0000',0.8,8400,307
'13393820', 'JAMES-3626', 'https://issues.apache.org/jira/rest/api/2/issue/13393820',2021-08-06T18:05:36.000+0000, '2021-08-06T03:41:36.000+0000',0.6,6000,2285
'13083533', 'SPOT-186', 'https://issues.apache.org/jira/rest/api/2/issue/13083533',2017-08-22T11:33:55.000+0000, '2017-06-29T17:57:55.000+0000',53.733333333333334,10200,1163
'13226416', 'MPMD-281', 'https://issues.apache.org/jira/rest/api/2/issue/13226416',2019-04-06T00:43:39.000+0000, '2019-04-05T18:19:39.000+0000',0.26666666666666666,1200,239
'13251005', 'HTTPASYNC-152', 'https://issues.apache.org/jira/rest/api/2/issue/13251005',2019-08-15T21:46:30.000+0000, '2019-08-15T12:10:30.000+0000',0.4,2400,5266
'13260749', 'FINCN-180', 'https://issues.apache.org/jira/rest/api/2/issue/13260749',2019-10-07T02:07:25.000+0000, '2019-10-06T06:55:25.000+0000',0.8,14400,833
'13431545', 'ZEPPELIN-5664', 'https://issues.apache.org/jira/rest/api/2/issue/13431545',2022-03-02T23:49:24.000+0000, '2022-03-02T17:25:24.000+0000',0.26666666666666666,1800,144
'13361528', 'MAILBOX-404', 'https://issues.apache.org/jira/rest/api/2/issue/13361528',2021-03-29T21:30:29.000+0000, '2021-03-01T07:06:29.000+0000',28.6,1800,348
'13256565', 'FINCN-176', 'https://issues.apache.org/jira/rest/api/2/issue/13256565',2019-09-13T19:56:22.000+0000, '2019-09-13T15:08:22.000+0000',0.2,1200,1258
'13400064', 'CASSANDRA-16927', 'https://issues.apache.org/jira/rest/api/2/issue/13400064',2021-09-10T14:38:17.000+0000, '2021-09-08T17:50:17.000+0000',1.8666666666666667,1200,336
'13210628', 'EMPIREDB-285', 'https://issues.apache.org/jira/rest/api/2/issue/13210628',2019-02-21T01:55:41.000+0000, '2019-01-20T19:31:41.000+0000',31.266666666666666,600,682
'13270472', 'WSS-659', 'https://issues.apache.org/jira/rest/api/2/issue/13270472',2019-11-28T13:51:17.000+0000, '2019-11-25T15:27:17.000+0000',2.933333333333333,1200,122
'12927713', 'SYSTEMDS-141', 'https://issues.apache.org/jira/rest/api/2/issue/12927713',2015-08-24T09:56:15.000+0000, '2015-08-14T17:56:15.000+0000',9.666666666666666,144000,457
'13222390', 'SAMZA-2132', 'https://issues.apache.org/jira/rest/api/2/issue/13222390',2019-03-19T02:27:40.000+0000, '2019-03-18T18:27:40.000+0000',0.3333333333333333,3000,435
'13210407', 'MIME4J-283', 'https://issues.apache.org/jira/rest/api/2/issue/13210407',2019-03-16T18:29:34.000+0000, '2019-01-18T15:17:34.000+0000',57.13333333333333,600,219
'13036493', 'TWILL-206', 'https://issues.apache.org/jira/rest/api/2/issue/13036493',2017-04-03T01:57:34.000+0000, '2017-01-20T09:57:34.000+0000',72.66666666666667,1200,119
'13319662', 'KAFKA-10316', 'https://issues.apache.org/jira/rest/api/2/issue/13319662',2020-07-28T16:59:55.000+0000, '2020-07-28T02:35:55.000+0000',0.6,9000,754
'13411169', 'HADOOP-18003', 'https://issues.apache.org/jira/rest/api/2/issue/13411169',2021-11-11T08:11:12.000+0000, '2021-11-11T01:47:12.000+0000',0.26666666666666666,8400,315
'13113679', 'DAFFODIL-261', 'https://issues.apache.org/jira/rest/api/2/issue/13113679',2012-11-21T14:10:22.000+0000, '2012-07-26T12:34:22.000+0000',118.06666666666666,2880,131
'13283188', 'TEPHRA-305', 'https://issues.apache.org/jira/rest/api/2/issue/13283188',2020-02-04T22:56:49.000+0000, '2020-02-04T08:32:49.000+0000',0.6,1200,145
'13298872', 'INFRA-20127', 'https://issues.apache.org/jira/rest/api/2/issue/13298872',2020-04-16T22:12:32.000+0000, '2020-04-16T17:24:32.000+0000',0.2,5400,513
'13281798', 'JEXL-324', 'https://issues.apache.org/jira/rest/api/2/issue/13281798',2020-01-27T20:35:01.000+0000, '2020-01-27T20:35:01.000+0000',0.0,1200,1855
'13216726', 'CASSANDRASC-9', 'https://issues.apache.org/jira/rest/api/2/issue/13216726',2019-02-19T22:24:27.000+0000, '2019-02-19T19:12:27.000+0000',0.13333333333333333,1200,183
'12928816', 'TAP5-2525', 'https://issues.apache.org/jira/rest/api/2/issue/12928816',2016-01-13T09:56:05.000+0000, '2016-01-09T01:56:05.000+0000',4.333333333333333,1200,1217
'13258220', 'JSPF-105', 'https://issues.apache.org/jira/rest/api/2/issue/13258220',2019-09-23T15:40:46.000+0000, '2019-09-23T04:28:46.000+0000',0.4666666666666667,13800,368
'13239307', 'FLUME-3338', 'https://issues.apache.org/jira/rest/api/2/issue/13239307',2019-06-22T08:40:19.000+0000, '2019-06-13T15:04:19.000+0000',8.733333333333333,3600,511
'13184996', 'MPOM-209', 'https://issues.apache.org/jira/rest/api/2/issue/13184996',2018-09-22T08:55:18.000+0000, '2018-09-13T20:07:18.000+0000',8.533333333333333,2400,123
'13260210', 'EAGLE-1101', 'https://issues.apache.org/jira/rest/api/2/issue/13260210',2019-10-02T22:53:36.000+0000, '2019-10-02T22:53:36.000+0000',0.0,600,952
'13226290', 'AIRAVATA-3008', 'https://issues.apache.org/jira/rest/api/2/issue/13226290',2019-04-07T05:07:49.000+0000, '2019-04-05T01:55:49.000+0000',2.1333333333333333,1200,494
'13219367', 'ANY23-429', 'https://issues.apache.org/jira/rest/api/2/issue/13219367',2019-03-04T20:54:12.000+0000, '2019-03-04T19:18:12.000+0000',0.06666666666666667,1200,5957
'13203301', 'MPH-160', 'https://issues.apache.org/jira/rest/api/2/issue/13203301',2018-12-18T01:32:12.000+0000, '2018-12-09T19:08:12.000+0000',8.266666666666667,1200,5336
'13197993', 'FLINK-10858', 'https://issues.apache.org/jira/rest/api/2/issue/13197993',2018-11-24T05:57:21.000+0000, '2018-11-13T09:09:21.000+0000',10.866666666666667,600,393
'13189156', 'IO-585', 'https://issues.apache.org/jira/rest/api/2/issue/13189156',2018-12-07T17:50:39.000+0000, '2018-10-03T13:02:39.000+0000',65.2,6000,124
'13280224', 'MYFACES-4318', 'https://issues.apache.org/jira/rest/api/2/issue/13280224',2020-02-10T11:41:01.000+0000, '2020-01-17T21:17:01.000+0000',23.6,600,169
'13241321', 'MSITE-842', 'https://issues.apache.org/jira/rest/api/2/issue/13241321',2019-06-25T04:06:16.000+0000, '2019-06-24T18:30:16.000+0000',0.4,1200,2508
'13264830', 'WAGON-573', 'https://issues.apache.org/jira/rest/api/2/issue/13264830',2019-11-04T22:24:42.000+0000, '2019-10-28T14:24:42.000+0000',7.333333333333333,1200,79
'13281223', 'SCIMPLE-87', 'https://issues.apache.org/jira/rest/api/2/issue/13281223',2020-01-23T20:14:47.000+0000, '2020-01-23T15:26:47.000+0000',0.2,1200,185
'13210557', 'COLLECTIONS-709', 'https://issues.apache.org/jira/rest/api/2/issue/13210557',2019-01-19T23:30:11.000+0000, '2019-01-19T23:30:11.000+0000',0.0,1800,848
'13205143', 'DISPATCH-1225', 'https://issues.apache.org/jira/rest/api/2/issue/13205143',2018-12-18T22:39:09.000+0000, '2018-12-18T14:39:09.000+0000',0.3333333333333333,1200,191
'13011351', 'FLAGON-103', 'https://issues.apache.org/jira/rest/api/2/issue/13011351',2016-10-12T02:56:34.000+0000, '2016-10-11T14:08:34.000+0000',0.5333333333333333,14400,31
'13231024', 'BEAM-7194', 'https://issues.apache.org/jira/rest/api/2/issue/13231024',2019-05-03T09:38:48.000+0000, '2019-05-01T00:02:48.000+0000',2.4,8400,67
'12926018', 'APEXMALHAR-1958', 'https://issues.apache.org/jira/rest/api/2/issue/12926018',2015-12-29T20:54:37.000+0000, '2015-12-29T09:42:37.000+0000',0.4666666666666667,57600,165
'13245611', 'TEPHRA-304', 'https://issues.apache.org/jira/rest/api/2/issue/13245611',2019-07-17T19:46:26.000+0000, '2019-07-17T19:46:26.000+0000',0.0,2400,327
'13268979', 'IOTDB-306', 'https://issues.apache.org/jira/rest/api/2/issue/13268979',2019-11-24T17:49:25.000+0000, '2019-11-18T03:25:25.000+0000',6.6,3000,1548
'13243060', 'TRAFODION-3315', 'https://issues.apache.org/jira/rest/api/2/issue/13243060',2019-07-04T00:11:41.000+0000, '2019-07-03T17:47:41.000+0000',0.26666666666666666,2400,385
'13278456', 'HDDS-2859', 'https://issues.apache.org/jira/rest/api/2/issue/13278456',2020-01-10T01:08:24.000+0000, '2020-01-09T13:56:24.000+0000',0.4666666666666667,1800,535
'13278609', 'IOTDB-412', 'https://issues.apache.org/jira/rest/api/2/issue/13278609',2020-01-11T17:10:16.000+0000, '2020-01-10T04:22:16.000+0000',1.5333333333333334,1200,139
'13211738', 'LENS-1541', 'https://issues.apache.org/jira/rest/api/2/issue/13211738',2019-01-31T05:31:15.000+0000, '2019-01-25T07:07:15.000+0000',5.933333333333334,600,226
'13261145', 'MINIFI-518', 'https://issues.apache.org/jira/rest/api/2/issue/13261145',2019-10-08T15:45:02.000+0000, '2019-10-08T15:45:02.000+0000',0.0,3000,1533
'13438559', 'ZOOKEEPER-4515', 'https://issues.apache.org/jira/rest/api/2/issue/13438559',2022-04-08T11:54:59.000+0000, '2022-04-08T10:18:59.000+0000',0.06666666666666667,4200,198
'13275710', 'JENA-1804', 'https://issues.apache.org/jira/rest/api/2/issue/13275710',2019-12-20T15:47:38.000+0000, '2019-12-20T10:59:38.000+0000',0.2,1200,499
'13278239', 'MDEPLOY-265', 'https://issues.apache.org/jira/rest/api/2/issue/13278239',2020-02-01T03:36:14.000+0000, '2020-01-08T19:36:14.000+0000',23.333333333333332,600,74
'13322410', 'IMAGING-263', 'https://issues.apache.org/jira/rest/api/2/issue/13322410',2020-08-12T23:13:50.000+0000, '2020-08-12T23:13:50.000+0000',0.0,3000,2228
'13362002', 'MAILBOX-405', 'https://issues.apache.org/jira/rest/api/2/issue/13362002',2021-03-03T16:49:26.000+0000, '2021-03-03T04:01:26.000+0000',0.5333333333333333,16200,480
'13371802', 'YETUS-1107', 'https://issues.apache.org/jira/rest/api/2/issue/13371802',2021-04-25T16:31:47.000+0000, '2021-04-12T13:19:47.000+0000',13.133333333333333,4800,423
'13359808', 'BROOKLYN-629', 'https://issues.apache.org/jira/rest/api/2/issue/13359808',2021-02-21T13:59:19.000+0000, '2021-02-20T17:11:19.000+0000',0.8666666666666667,3600,299
'13386030', 'HDFS-16091', 'https://issues.apache.org/jira/rest/api/2/issue/13386030',2021-07-05T06:35:04.000+0000, '2021-06-26T20:59:04.000+0000',8.4,10800,105
'13270801', 'SDAP-214', 'https://issues.apache.org/jira/rest/api/2/issue/13270801',2019-11-27T05:44:26.000+0000, '2019-11-26T20:08:26.000+0000',0.4,1200,370
'12960838', 'HBASE-15685', 'https://issues.apache.org/jira/rest/api/2/issue/12960838',2016-04-22T02:51:43.000+0000, '2016-04-21T17:15:43.000+0000',0.4,10800,292
'13308232', 'ARROW-8979', 'https://issues.apache.org/jira/rest/api/2/issue/13308232',2020-05-29T18:43:17.000+0000, '2020-05-29T05:55:17.000+0000',0.5333333333333333,7200,500
'13309320', 'INLONG-197', 'https://issues.apache.org/jira/rest/api/2/issue/13309320',2020-06-05T02:18:10.000+0000, '2020-06-04T02:18:10.000+0000',1.0,7200,306
'13043977', 'MRELEASE-980', 'https://issues.apache.org/jira/rest/api/2/issue/13043977',2017-04-26T19:17:16.000+0000, '2017-02-17T12:53:16.000+0000',68.26666666666667,600,751
'13252085', 'MYRIAD-318', 'https://issues.apache.org/jira/rest/api/2/issue/13252085',2019-08-21T17:31:39.000+0000, '2019-08-21T09:31:39.000+0000',0.3333333333333333,1200,156
'13120255', 'CLEREZZA-1023', 'https://issues.apache.org/jira/rest/api/2/issue/13120255',2018-03-05T05:52:01.000+0000, '2017-11-22T15:28:01.000+0000',102.6,1200,124
'13032652', 'MESOS-6874', 'https://issues.apache.org/jira/rest/api/2/issue/13032652',2017-03-01T05:44:05.000+0000, '2017-01-06T20:08:05.000+0000',53.4,2400,653
'13343897', 'SEDONA-4', 'https://issues.apache.org/jira/rest/api/2/issue/13343897',2021-01-05T11:55:09.000+0000, '2020-12-03T03:55:09.000+0000',33.333333333333336,1200,43
'13375411', 'ATLAS-4263', 'https://issues.apache.org/jira/rest/api/2/issue/13375411',2021-04-28T03:55:47.000+0000, '2021-04-27T18:19:47.000+0000',0.4,3600,1696
